9.449904	11.631708
9.532703	8.285672
8.958252	8.107145
8.072174	7.086856
10.152072	9.289751
8.954183	8.856786
7.932068	7.151729
8.238512	8.422387
9.829934	9.926593
8.652383	6.938718
10.276251	9.167988
9.613076	9.465543
7.964066	8.909637
9.792235	10.271672
7.823614	8.116324
8.048254	7.981882
9.640584	11.051003
9.379203	11.845021
8.760944	9.311448
8.162412	9.177550
8.924112	7.414821
7.585510	8.010271
10.610571	11.980981
7.664130	7.417479
8.065212	7.559946
7.675783	7.522698
8.879579	8.576567
8.662047	8.230259
9.318968	10.652853
8.771257	8.809111
6.521757	7.103658
9.428163	9.790909
8.917171	7.943389
8.739050	8.694227
8.661990	8.636257
9.050309	11.283785
8.865528	8.311347
9.101711	10.349856
9.419803	9.483274
8.828093	9.805477
9.644068	10.426106
10.006727	9.741841
8.863972	9.768745
8.164548	9.683546
9.499064	9.102693
7.665045	8.059061
7.718012	6.616604
9.624334	10.711626
9.185261	8.931293
9.460943	10.253659
8.543213	9.110025
10.824914	11.941412
9.357572	7.896960
9.424094	9.906286
9.013075	8.889144
8.879998	9.234610
10.652847	10.198915
8.669465	9.214814
10.562564	9.754231
9.844158	8.485253
8.573993	7.823477
8.064976	7.901975
7.051535	7.812374
6.614467	6.036200
11.265372	11.207663
8.638550	6.773262
8.103833	5.247109
7.714596	8.154651
10.214323	9.918169
8.255540	7.557356
9.650047	9.658534
7.551415	8.969790
9.511683	7.386194
9.041085	9.079433
9.825310	10.695757
8.462445	7.588245
8.291372	6.756815
8.993405	8.776945
8.968432	8.416602
9.669441	9.315187
9.311449	9.231989
9.463307	8.789867
9.759177	9.821226
9.641758	12.901620
9.859753	7.577336
9.160248	8.184338
9.034181	8.928550
9.144686	10.141394
9.761532	9.928673
8.867706	9.454856
8.509415	8.473532
9.329367	9.661859
8.023948	6.954453
8.431158	8.771698
9.001079	8.021950
10.445065	9.797466
7.861202	7.280944
9.683710	8.296630
7.792372	6.640637
10.308477	9.608446
10.105393	10.236213
8.455357	8.748718
7.896230	6.855347
10.156405	10.338335
8.930694	8.152649
9.503836	9.332406
9.752396	7.618663
8.429366	8.363672
9.244027	9.901899
9.885681	9.670971
8.766524	7.466207
7.736674	7.485838
9.265196	9.838004
8.469392	9.180943
8.301772	7.195453
10.112574	8.993272
10.701797	10.637387
7.568008	7.123077
8.782857	7.990426
9.068535	6.386362
9.814678	8.207674
9.218150	7.178535
8.474749	9.371977
7.198883	5.931083
10.317191	9.867714
8.682742	8.740281
8.875305	9.384432
8.701533	9.931681
8.652547	9.697122
7.436138	6.687824
8.212582	6.921430
8.936701	8.609825
8.570260	9.585320
10.080243	8.278811
9.564336	9.500796
8.131759	6.633164
9.672240	10.542671
8.482259	7.397985
8.817940	6.697003
9.557485	7.801483
10.552619	10.360953
9.620724	9.066901
7.570037	6.761090
9.526321	8.812385
9.002541	7.587683
11.589386	11.894916
8.983397	11.246936
10.259980	9.443249
10.454564	11.415888
9.919988	8.987118
10.205050	11.294864
9.164610	10.474732
8.575704	8.001866
7.557655	8.538862
10.197482	9.282904
9.782970	10.915470
9.001537	7.792503
9.433765	8.623724
9.496611	7.997071
8.496577	8.458894
8.003317	7.148139
10.091295	9.947739
7.185475	6.973420
10.341242	11.267862
8.879539	7.722455
8.952890	7.845882
9.481034	12.530399
9.740395	10.566122
9.090950	10.314068
9.671433	9.261337
9.211119	8.005877
7.938484	6.119092
8.389566	8.957157
8.405087	8.743526
8.766975	7.654882
10.670201	10.326955
7.746599	7.399988
9.933382	10.511199
9.330383	9.878024
8.498498	8.586611
9.559950	11.702001
11.198415	10.175714
10.776873	10.840175
8.822286	7.208117
9.321946	9.118804
7.856194	9.492023
8.552456	9.579247
7.963817	7.786660
8.106414	9.123708
10.057688	9.511627
9.176334	8.849727
8.420468	11.409580
7.657370	6.764760
9.283785	11.143271
9.245480	10.260971
8.417072	9.346870
9.044567	8.784832
9.701366	9.508048
11.559229	10.005069
7.597168	5.993854
9.158562	8.908367
8.393086	8.167069
7.772644	8.588084
8.226236	7.795480
9.586875	8.481321
11.062332	11.120113
9.643867	10.027147
9.261953	8.758859
9.403944	10.009346
9.161878	8.846112
9.025059	9.301815
7.348666	7.654827
10.872444	11.287288
10.964920	12.149873
10.181883	9.650555
9.437688	9.715189
9.511127	8.766830
8.555443	8.926727
8.124614	6.922177
9.735630	11.133473
8.858695	7.897204
9.909274	8.863819
8.821318	10.828056
9.142375	8.976673
8.443939	8.319437
8.849890	7.783208
8.657782	9.613087
6.575263	6.127459
7.543847	8.234856
8.320168	7.512139
10.858450	11.566180
8.418850	7.241961
8.483993	8.334361
8.982456	9.109716
8.649619	9.180612
7.871388	7.489834
8.734447	7.756846
9.582570	9.875853
9.891543	10.238865
10.178715	9.860530
7.560554	8.437827
7.930914	6.192043
10.192984	10.980613
8.215310	10.239813
8.860015	8.261827
9.470645	9.659507
8.070160	7.399869
8.462877	6.626379
8.366642	8.001016
7.479068	8.052968
8.369452	9.993528
9.526695	9.761849
8.425677	7.931895
8.505653	8.561974
9.235007	10.383348
10.584699	9.702467
8.285291	8.869703
11.345260	11.068771
8.878003	8.155218
9.176242	8.890285
9.524355	8.770142
7.239106	7.874534
8.630121	8.072592
8.049994	8.682191
9.490344	8.627643
9.071220	7.889284
9.020566	8.814646
8.206704	7.090875
8.800421	8.098875
8.833728	8.664411
9.185863	10.118511
6.465999	7.205417
8.603670	6.910073
8.477183	8.831037
7.878257	7.009916
8.257619	6.864974
9.002390	8.211289
8.653966	6.701307
10.128878	11.075845
8.555757	7.241356
9.097865	8.789616
8.582609	9.034016
8.597273	7.610420
7.810914	8.043065
7.647907	6.901106
8.848739	9.871127
9.355983	8.872613
8.783066	7.265349
8.168649	6.949681
9.846769	11.051408
9.553919	10.122187
8.079022	7.495020
9.413009	9.328329
7.360468	7.102179
6.261016	8.530416
8.965581	9.374151
10.281606	11.893820
8.707203	8.210959
9.888461	10.771988
10.932203	9.497551
7.217674	6.239174
7.398797	6.052862
7.337205	7.198365
8.146393	8.118901
8.582852	7.956152
8.442726	9.331120
9.961564	9.570014
8.682433	7.158329
9.695405	9.492643
9.261817	9.712988
9.760230	9.967900
9.417123	8.720626
9.014489	9.952015
9.819218	11.566292
7.580392	7.728439
9.957279	10.510844
10.981194	12.203083
6.645674	6.240549
9.160422	8.890208
9.583429	9.624730
7.710266	6.907944
8.687478	7.900252
8.340053	8.109336
8.368715	9.353181
8.179675	7.515063
9.593525	10.266456
8.145200	8.101822
8.916620	9.736795
8.142850	7.028661
8.830558	8.605415
9.309058	11.192974
7.893851	7.877800
8.833325	10.984384
8.851487	8.765430
7.571909	7.526849
8.738412	9.273758
9.270920	9.119036
8.000521	7.372234
8.251906	7.596346
9.218905	7.188438
9.811410	9.487160
8.970065	7.635249
10.897513	10.576904
9.168978	9.829784
9.217740	8.974967
8.723363	8.091254
9.442581	9.236948
8.411321	6.833516
8.109537	7.971461
8.367208	7.974068
9.012280	9.253784
9.928640	9.879544
8.361229	9.658122
9.431852	11.498062
10.548745	10.823421
9.190649	9.087602
9.744221	8.203089
11.261045	11.067591
8.104819	8.620756
8.992509	10.506317
8.274514	8.722765
9.156871	9.905946
7.312959	7.134554
8.359178	6.963153
9.059418	9.892234
11.807615	11.988499
7.337765	6.947495
10.226758	10.288152
5.545845	6.918048
10.099709	11.966519
10.024824	9.735275
8.356360	9.319711
7.399553	5.549222
8.748750	9.237748
5.859247	5.117023
9.146778	8.265430
8.789095	8.042227
9.335012	9.354747
8.162655	8.313920
7.455876	5.576518
8.491041	8.161693
7.657120	5.579160
7.624889	6.919833
8.955297	9.334146
7.800062	7.328782
9.992730	11.666278
10.669822	10.094928
7.632231	7.808120
8.139515	6.441346
10.012210	9.309499
8.128646	8.640540
7.542481	7.067764
8.545286	6.472517
8.838143	9.107638
9.501678	10.100642
9.029456	8.110427
9.415139	11.906214
10.417215	11.672075
9.002480	9.686844
9.349862	9.199739
11.399539	11.438369
8.457166	9.022260
11.133337	10.693495
9.320107	10.312930
9.250619	11.409222
7.076191	7.919629
9.109028	11.054857
9.952163	8.984396
8.408251	7.190021
8.676131	8.510853
9.075366	7.071470
8.102604	8.676080
8.725184	6.149679
8.701531	8.519585
7.560628	8.012442
7.594067	7.525135
10.154956	10.097216
10.058932	10.246455
9.236780	7.952553
8.861126	8.653974
10.008383	9.001464
8.022153	9.746286
7.795736	9.272889
8.085601	8.245584
8.065518	8.852983
7.773636	9.265214
8.668234	8.216453
9.772107	10.012528
10.788411	9.520876
9.077965	10.251427
8.886898	8.844425
8.412244	6.310326
7.791286	8.149653
9.952015	10.287374
11.092247	12.549318
8.989721	6.924887
9.386290	9.100152
9.429389	9.585721
9.178128	10.457762
10.199315	8.174506
7.984239	9.156423
9.045735	7.039683
8.363246	8.083740
8.120259	6.241896
7.227723	6.527844
10.079962	10.481309
6.102035	5.568823
7.546285	7.522769
8.582663	9.377892
9.051723	9.393557
8.589781	6.554780
10.888777	9.346486
9.194041	8.734714
9.073397	11.034511
8.309360	7.499727
10.887901	10.741246
9.796140	8.961401
8.031767	8.306135
9.505963	10.024530
8.303494	8.087591
9.830419	9.925686
9.859210	9.829918
9.168049	9.007097
8.895369	9.580996
9.308202	9.660996
10.090662	12.008779
10.317824	9.980317
8.670229	9.179450
6.997011	4.738080
9.821655	9.733024
7.125598	6.361190
8.408828	9.005993
9.253373	9.981027
8.647729	10.857159
10.785769	11.668165
8.467115	6.795247
8.279517	9.681602
9.551648	10.275572
6.712987	7.154717
8.860020	9.873297
8.876213	11.198859
9.082884	8.321737
8.980810	9.076212
7.285412	7.006838
8.379273	7.117661
8.694079	8.825599
8.146989	8.676144
7.678073	7.093716
9.439272	10.070076
8.729685	7.868647
9.343963	7.718207
8.364394	7.171818
10.393184	8.812419
7.311916	5.993904
10.739068	10.602129
8.290131	7.368642
9.662445	8.717122
8.315146	8.421238
7.332626	6.861450
8.638076	8.668303
8.167351	6.650699
8.070018	8.281689
10.026630	7.676482
7.499281	5.914506
9.956884	10.040169
9.856751	8.795800
8.739404	7.619879
6.981427	6.461594
8.878974	7.112879
7.703116	6.849095
7.664848	7.010936
8.410257	9.347330
9.624823	9.585516
9.559277	10.454354
9.758104	8.170065
8.967677	8.211557
9.081861	9.482478
10.838700	11.556296
9.787500	10.950496
10.136785	8.999267
7.480329	7.287642
9.642338	9.521785
10.633455	10.202120
9.306696	9.484400
8.339092	8.377262
9.132590	10.997904
10.679124	11.253355
9.684062	8.145361
10.016829	10.985537
9.250280	7.261820
9.463213	7.612834
8.129783	7.395308
10.541889	10.824248
9.372952	8.365582
10.313465	11.153873
8.560031	6.515121
9.089358	7.307025
8.551893	8.804256
8.899750	9.357461
9.311749	9.218449
10.110383	8.085575
9.445419	9.027397
9.044244	7.973860
8.745580	7.726682
10.439277	11.448706
9.054075	8.640358
10.890206	10.889510
8.850720	8.385215
9.440581	9.929172
8.529559	9.310575
9.825695	9.602754
8.671028	8.051508
8.747285	9.435839
8.120129	6.414789
9.423379	10.116944
9.177815	9.139748
10.190887	9.548029
8.845047	8.451795
9.986453	9.095578
8.616775	9.011367
9.406085	8.737637
10.432062	9.893407
8.693400	8.878536
7.519582	8.822389
7.651761	8.265064
9.837104	7.550554
9.187013	9.642943
8.022854	7.938854
9.341135	7.543944
9.886691	9.187314
10.075175	10.073030
10.042284	10.487083
9.754585	8.892819
8.851261	8.989185
8.887075	8.200502
5.934038	5.678676
10.621391	10.336522
7.366880	6.444240
7.938846	8.509661
9.190491	11.024873
9.560628	9.714615
8.792473	8.939299
9.041694	9.922243
6.572373	6.494835
9.960726	8.980254
9.283322	8.216969
9.135697	11.302335
8.715590	10.444779
8.804842	8.045590
7.897885	5.964135
9.993956	9.350710
8.196590	6.142080
9.293888	8.551089
8.983797	7.273938
9.029742	8.493277
7.697613	7.170664
7.819199	8.227801
10.738180	8.384899
8.493206	7.853271
10.126919	12.450605
6.946171	7.546275
9.337665	7.539310
7.788893	6.680657
9.359963	9.856891
9.045418	9.381703
9.981398	9.204990
7.852174	5.880374
8.963025	7.360223
9.829267	10.410182
9.591304	8.239962
8.865936	9.361671
7.798095	7.018081
7.558218	7.692633
7.379123	7.085078
7.192855	5.985776
8.825893	9.684527
9.125203	7.885691
8.963504	8.639035
11.352217	11.675648
8.898832	8.935325
8.172232	8.396591
9.629361	10.052687
9.276198	10.755315
9.891228	8.244791
6.223435	8.300218
9.162854	9.029904
8.501420	8.589256
8.895219	10.115690
8.905542	9.220796
10.557232	9.455064
11.429349	13.345487
8.215774	7.074122
7.352524	6.309727
8.629415	7.152458
7.297446	6.878060
9.433180	9.669248
10.148821	9.916177
8.914904	9.036440
10.568359	12.511183
11.299861	10.025340
7.969374	7.867124
8.669476	8.978051
8.185416	7.412748
8.830401	8.448928
8.704422	9.176331
8.790238	8.235922
8.985997	9.063889
8.646249	9.623903
9.435770	10.122947
9.741930	11.671375
8.657025	8.423358
9.837060	9.522848
8.980972	8.461516
9.017487	9.660937
9.370917	8.817031
8.243775	7.785351
9.744672	10.273975
9.340091	8.988627
8.617971	8.474162
9.832464	10.521679
7.799061	8.685892
8.424080	7.196438
7.340732	8.339847
8.661328	8.081264
7.619238	8.027382
8.587094	6.520169
11.066377	11.221625
10.389207	11.761824
7.854858	8.313962
9.264484	10.678182
8.150180	9.487347
9.456894	10.830807
9.731589	10.630298
9.165236	11.731938
8.269332	7.936005
10.416296	11.736760
7.480883	9.288651
9.631461	9.468937
8.884485	9.232394
8.195034	8.422688
9.056611	8.851460
8.412712	9.964321
8.406114	9.710159
10.084852	9.197210
9.628843	8.769082
9.292330	9.555060
10.144402	8.817521
8.017141	8.069021
8.997357	9.467690
9.955025	9.036161
10.174474	10.549888
8.767998	8.482604
9.208093	9.314376
8.938286	8.195599
8.984516	8.012915
7.979073	7.830871
8.847054	8.236144
7.302023	5.042881
9.295153	8.649700
8.945286	6.683364
9.972931	9.188888
6.963701	5.913213
7.806590	8.493073
9.180703	7.371432
6.774607	7.448845
10.405777	9.397462
11.326051	11.237991
8.363632	7.117515
9.637260	8.390815
8.157333	7.485713
10.003115	8.952504
9.675094	6.554097
9.709818	8.167869
7.386231	7.284516
8.200407	7.406773
8.600141	7.933127
10.043141	10.030493
9.722420	9.667981
9.168868	9.673336
8.215883	8.438543
8.180445	8.128681
9.228995	9.013290
11.109901	11.317863
8.967329	7.594335
8.137242	8.271608
8.061576	6.763174
8.756683	10.346449
8.204774	8.326317
7.824838	6.952638
7.982304	8.187802
8.789070	8.266483
9.276598	8.294511
8.033134	6.507108
9.147414	7.234256
7.542877	7.558028
8.451986	9.070958
9.311017	11.261252
7.749474	8.257303
9.416282	9.490446
10.400611	10.245394
9.791428	9.497575
6.566610	7.020235
9.485593	10.136529
10.341976	8.753939
10.144216	9.547967
8.544181	8.270340
9.485231	8.349233
7.886900	8.167964
8.244428	8.151148
10.214544	8.939071
9.965529	10.449159
8.218616	8.694953
10.919835	11.644256
10.233662	9.750994
9.324773	8.095502
10.363035	11.287065
9.721571	9.858834
8.913834	8.704302
8.797372	10.026479
6.576380	5.329220
9.087420	9.808377
10.362118	10.142078
7.183508	7.845862
8.672523	8.476776
8.938514	8.848958
8.834153	9.717359
8.930669	9.241082
9.028626	8.014424
8.941038	8.996099
8.309101	9.551822
9.351131	9.398450
8.100675	8.476992
7.952508	8.499163
9.260885	9.867641
8.781800	9.774782
10.454228	10.463663
10.103259	10.023682
7.662177	6.892502
9.147602	10.680302
8.624498	9.314988
9.730167	9.246365
9.611894	9.590003
8.040279	7.812713
8.048748	9.081229
6.686410	6.282606
9.833811	9.417846
8.259848	9.000096
7.900288	8.510665
7.038473	5.692458
9.268752	7.891631
8.589698	8.904315
11.210714	9.735212
8.291017	8.266816
9.224376	8.676484
10.376324	10.993484
8.730326	8.689075
8.757095	7.839739
8.776505	8.490668
11.054797	11.106366
9.812281	10.884034
8.342624	8.070435
7.957944	7.504192
8.752314	10.459779
9.906569	11.440987
8.858868	8.810846
8.055194	8.147971
10.075727	7.632066
9.181767	9.820841
9.926698	10.380400
8.192942	9.831095
8.427963	7.503070
10.492277	10.073113
8.847317	8.778249
10.502480	9.803103
9.989001	9.979525
10.096673	11.772522
10.309448	11.387298
7.970890	9.090679
8.921199	8.187282
8.067311	8.224163
10.497080	12.357108
8.410057	7.936239
9.582380	11.748648
9.864611	10.873270
8.897267	8.169172
8.253940	7.593849
10.229784	11.254690
6.870065	5.640016
9.361918	9.722282
9.679275	8.781672
9.078667	9.765155
9.893511	9.457123
9.392638	9.559742
9.503730	10.713419
9.925751	7.696623
8.895827	10.607890
10.192506	8.964145
7.961528	8.540024
8.033634	9.900144
8.575411	9.985647
6.404775	5.856547
8.927211	8.618133
9.965332	11.274999
10.277506	8.847178
9.918188	7.999574
8.937347	8.244615
10.197514	10.110506
